web-scraper-order,web-scraper-start-url,chord_root,chord_root-href,chord_name,chord_name-href,variations
"1692050675-817","https://www.guitartricks.com/chords","Eb
Eb chord","https://www.guitartricks.com/chords/Eb-chord","Eb7b5


View Eb7b5

chord chart","https://www.guitartricks.com/chords/Eb-chord/_7b5","<h3 class=""font-dinish text-24"">Eb7b5 Variation 4</h3><div class=""frets""><div class=""fret"">7</div><div class=""fret"">8</div><div class=""fret"">9</div><div class=""fret"">10</div><div class=""fret"">11</div></div><div class=""chords""><div class=""chords-header""><div class=""chord-cell""></div><div class=""chord-cell"">x</div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell"">x</div></div><div class=""chords-grid""><div class=""chord-fret-3 chord-string-1 chord-click"">4</div><div class=""chord-fret-1 chord-string-3 chord-click"">1</div><div class=""chord-fret-2 chord-string-4 chord-click"">2</div><div class=""chord-fret-2 chord-string-5 chord-click"">3</div></div></div>"
"1692050675-818","https://www.guitartricks.com/chords","Eb
Eb chord","https://www.guitartricks.com/chords/Eb-chord","Eb7b5


View Eb7b5

chord chart","https://www.guitartricks.com/chords/Eb-chord/_7b5","<h3 class=""font-dinish text-24"">Eb7b5 Variation 5</h3><div class=""frets""><div class=""fret"">10</div><div class=""fret"">11</div><div class=""fret"">12</div><div class=""fret"">13</div><div class=""fret"">14</div></div><div class=""chords""><div class=""chords-header""><div class=""chord-cell""></div><div class=""chord-cell"">x</div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell"">x</div></div><div class=""chords-grid""><div class=""chord-fret-2 chord-string-1 chord-click"">2</div><div class=""chord-fret-2 chord-string-3 chord-click"">3</div><div class=""chord-fret-3 chord-string-4 chord-click"">4</div><div class=""chord-fret-1 chord-string-5 chord-click"">1</div></div></div>"
"1692050678-819","https://www.guitartricks.com/chords","Eb
Eb chord","https://www.guitartricks.com/chords/Eb-chord","Eb13


View Eb13

chord chart","https://www.guitartricks.com/chords/Eb-chord/_13","<h3 class=""font-dinish text-24"">Eb13 Variation 1</h3><div class=""frets""><div class=""fret"">5</div><div class=""fret"">6</div><div class=""fret"">7</div><div class=""fret"">8</div><div class=""fret"">9</div></div><div class=""chords""><div class=""chords-header""><div class=""chord-cell"">x</div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div></div><div class=""chords-grid""><div class=""chord-fret-2 chord-string-2 chord-click"">2</div><div class=""chord-fret-1 chord-string-3 chord-click"">1</div><div class=""chord-fret-2 chord-string-4 chord-click"">3</div><div class=""chord-fret-2 chord-string-5 chord-click"">3</div><div class=""chord-fret-4 chord-string-6 chord-click"">4</div></div></div>"
"1692050678-820","https://www.guitartricks.com/chords","Eb
Eb chord","https://www.guitartricks.com/chords/Eb-chord","Eb13


View Eb13

chord chart","https://www.guitartricks.com/chords/Eb-chord/_13","<h3 class=""font-dinish text-24"">Eb13 Variation 2</h3><div class=""frets""><div class=""fret"">8</div><div class=""fret"">9</div><div class=""fret"">10</div><div class=""fret"">11</div><div class=""fret"">12</div></div><div class=""chords""><div class=""chords-header""><div class=""chord-cell""></div><div class=""chord-cell"">x</div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div></div><div class=""chords-grid""><div class=""chord-fret-4 chord-string-1 chord-click"">3</div><div class=""chord-fret-4 chord-string-3 chord-click"">4</div><div class=""chord-fret-3 chord-string-4 chord-click"">2</div><div class=""chord-fret-1 chord-string-5 chord-click"">1</div><div class=""chord-fret-1 chord-string-6 chord-click"">1</div></div></div>"
"1692050678-821","https://www.guitartricks.com/chords","Eb
Eb chord","https://www.guitartricks.com/chords/Eb-chord","Eb13


View Eb13

chord chart","https://www.guitartricks.com/chords/Eb-chord/_13","<h3 class=""font-dinish text-24"">Eb13 Variation 3</h3><div class=""frets""><div class=""fret"">11</div><div class=""fret"">12</div><div class=""fret"">13</div><div class=""fret"">14</div><div class=""fret"">15</div></div><div class=""chords""><div class=""chords-header""><div class=""chord-cell""></div><div class=""chord-cell"">x</div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div></div><div class=""chords-grid""><div class=""chord-fret-1 chord-string-1 chord-click"">1</div><div class=""chord-fret-1 chord-string-3 chord-click"">1</div><div class=""chord-fret-2 chord-string-4 chord-click"">2</div><div class=""chord-fret-3 chord-string-5 chord-click"">3</div><div class=""chord-fret-3 chord-string-6 chord-click"">4</div></div></div>"
"1692050678-822","https://www.guitartricks.com/chords","Eb
Eb chord","https://www.guitartricks.com/chords/Eb-chord","Eb13


View Eb13

chord chart","https://www.guitartricks.com/chords/Eb-chord/_13","<h3 class=""font-dinish text-24"">Eb13 Variation 4</h3><div class=""frets""><div class=""fret"">6</div><div class=""fret"">7</div><div class=""fret"">8</div><div class=""fret"">9</div><div class=""fret"">10</div></div><div class=""chords""><div class=""chords-header""><div class=""chord-cell"">x</div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div></div><div class=""chords-grid""><div class=""chord-fret-1 chord-string-2 chord-click"">1</div><div class=""chord-fret-3 chord-string-3 chord-click"">3</div><div class=""chord-fret-1 chord-string-4 chord-click"">1</div><div class=""chord-fret-1 chord-string-5 chord-click"">1</div><div class=""chord-fret-3 chord-string-6 chord-click"">4</div></div></div>"
"1692050678-823","https://www.guitartricks.com/chords","Eb
Eb chord","https://www.guitartricks.com/chords/Eb-chord","Eb13


View Eb13

chord chart","https://www.guitartricks.com/chords/Eb-chord/_13","<h3 class=""font-dinish text-24"">Eb13 Variation 5</h3><div class=""frets""><div class=""fret"">4</div><div class=""fret"">5</div><div class=""fret"">6</div><div class=""fret"">7</div><div class=""fret"">8</div></div><div class=""chords""><div class=""chords-header""><div class=""chord-cell"">x</div><div class=""chord-cell"">x</div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div></div><div class=""chords-grid""><div class=""chord-fret-2 chord-string-3 chord-click"">2</div><div class=""chord-fret-3 chord-string-4 chord-click"">3</div><div class=""chord-fret-1 chord-string-5 chord-click"">1</div><div class=""chord-fret-5 chord-string-6 chord-click"">4</div></div></div>"
"1692050681-824","https://www.guitartricks.com/chords","Eb
Eb chord","https://www.guitartricks.com/chords/Eb-chord","Eb11


View Eb11

chord chart","https://www.guitartricks.com/chords/Eb-chord/_11","<h3 class=""font-dinish text-24"">Eb11 Variation 1</h3><div class=""frets""><div class=""fret"">1</div><div class=""fret"">2</div><div class=""fret"">3</div><div class=""fret"">4</div><div class=""fret"">5</div></div><div class=""chords""><div class=""chords-header""><div class=""chord-cell"">x</div><div class=""chord-cell"">x</div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div></div><div class=""chords-grid""><div class=""chord-fret-1 chord-string-3 chord-click"">1</div><div class=""chord-fret-1 chord-string-4 chord-click"">1</div><div class=""chord-fret-2 chord-string-5 chord-click"">2</div><div class=""chord-fret-1 chord-string-6 chord-click"">1</div></div></div>"
"1692050681-825","https://www.guitartricks.com/chords","Eb
Eb chord","https://www.guitartricks.com/chords/Eb-chord","Eb11


View Eb11

chord chart","https://www.guitartricks.com/chords/Eb-chord/_11","<h3 class=""font-dinish text-24"">Eb11 Variation 2</h3><div class=""frets""><div class=""fret"">6</div><div class=""fret"">7</div><div class=""fret"">8</div><div class=""fret"">9</div><div class=""fret"">10</div></div><div class=""chords""><div class=""chords-header""><div class=""chord-cell"">x</div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div></div><div class=""chords-grid""><div class=""chord-fret-1 chord-string-2 chord-click"">1</div><div class=""chord-fret-1 chord-string-3 chord-click"">1</div><div class=""chord-fret-1 chord-string-4 chord-click"">1</div><div class=""chord-fret-1 chord-string-5 chord-click"">1</div><div class=""chord-fret-1 chord-string-6 chord-click"">1</div></div></div>"
"1692050681-826","https://www.guitartricks.com/chords","Eb
Eb chord","https://www.guitartricks.com/chords/Eb-chord","Eb11


View Eb11

chord chart","https://www.guitartricks.com/chords/Eb-chord/_11","<h3 class=""font-dinish text-24"">Eb11 Variation 3</h3><div class=""frets""><div class=""fret"">9</div><div class=""fret"">10</div><div class=""fret"">11</div><div class=""fret"">12</div><div class=""fret"">13</div></div><div class=""chords""><div class=""chords-header""><div class=""chord-cell""></div><div class=""chord-cell"">x</div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div></div><div class=""chords-grid""><div class=""chord-fret-3 chord-string-1 chord-click"">3</div><div class=""chord-fret-3 chord-string-3 chord-click"">4</div><div class=""chord-fret-2 chord-string-4 chord-click"">2</div><div class=""chord-fret-1 chord-string-5 chord-click"">1</div><div class=""chord-fret-1 chord-string-6 chord-click"">1</div></div></div>"
"1692050681-827","https://www.guitartricks.com/chords","Eb
Eb chord","https://www.guitartricks.com/chords/Eb-chord","Eb11


View Eb11

chord chart","https://www.guitartricks.com/chords/Eb-chord/_11","<h3 class=""font-dinish text-24"">Eb11 Variation 4</h3><div class=""frets""><div class=""fret"">1</div><div class=""fret"">2</div><div class=""fret"">3</div><div class=""fret"">4</div><div class=""fret"">5</div></div><div class=""chords""><div class=""chords-header""><div class=""chord-cell"">x</div><div class=""chord-cell"">x</div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div></div><div class=""chords-grid""><div class=""chord-fret-1 chord-string-3 chord-click"">1</div><div class=""chord-fret-1 chord-string-4 chord-click"">1</div><div class=""chord-fret-2 chord-string-5 chord-click"">2</div><div class=""chord-fret-3 chord-string-6 chord-click"">3</div></div></div>"
"1692050681-828","https://www.guitartricks.com/chords","Eb
Eb chord","https://www.guitartricks.com/chords/Eb-chord","Eb11


View Eb11

chord chart","https://www.guitartricks.com/chords/Eb-chord/_11","<h3 class=""font-dinish text-24"">Eb11 Variation 5</h3><div class=""frets""><div class=""fret"">5</div><div class=""fret"">6</div><div class=""fret"">7</div><div class=""fret"">8</div><div class=""fret"">9</div></div><div class=""chords""><div class=""chords-header""><div class=""chord-cell"">x</div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div></div><div class=""chords-grid""><div class=""chord-fret-2 chord-string-2 chord-click"">3</div><div class=""chord-fret-1 chord-string-3 chord-click"">2</div><div class=""chord-fret-2 chord-string-4 chord-click"">4</div><div class=""chord-fret-1 chord-string-5 chord-click"">1</div><div class=""chord-fret-1 chord-string-6 chord-click"">1</div></div></div>"
"1692050684-829","https://www.guitartricks.com/chords","Eb
Eb chord","https://www.guitartricks.com/chords/Eb-chord","Eb9


View Eb9

chord chart","https://www.guitartricks.com/chords/Eb-chord/_9","<h3 class=""font-dinish text-24"">Eb9 Variation 1</h3><div class=""frets""><div class=""fret"">5</div><div class=""fret"">6</div><div class=""fret"">7</div><div class=""fret"">8</div><div class=""fret"">9</div></div><div class=""chords""><div class=""chords-header""><div class=""chord-cell"">x</div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell"">x</div></div><div class=""chords-grid""><div class=""chord-fret-2 chord-string-2 chord-click"">2</div><div class=""chord-fret-1 chord-string-3 chord-click"">1</div><div class=""chord-fret-2 chord-string-4 chord-click"">3</div><div class=""chord-fret-2 chord-string-5 chord-click"">4</div></div></div>"
"1692050684-830","https://www.guitartricks.com/chords","Eb
Eb chord","https://www.guitartricks.com/chords/Eb-chord","Eb9


View Eb9

chord chart","https://www.guitartricks.com/chords/Eb-chord/_9","<h3 class=""font-dinish text-24"">Eb9 Variation 2</h3><div class=""frets""><div class=""fret"">10</div><div class=""fret"">11</div><div class=""fret"">12</div><div class=""fret"">13</div><div class=""fret"">14</div></div><div class=""chords""><div class=""chords-header""><div class=""chord-cell"">x</div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell"">x</div></div><div class=""chords-grid""><div class=""chord-fret-1 chord-string-2 chord-click"">1</div><div class=""chord-fret-2 chord-string-3 chord-click"">3</div><div class=""chord-fret-1 chord-string-4 chord-click"">2</div><div class=""chord-fret-2 chord-string-5 chord-click"">4</div></div></div>"
"1692050684-831","https://www.guitartricks.com/chords","Eb
Eb chord","https://www.guitartricks.com/chords/Eb-chord","Eb9


View Eb9

chord chart","https://www.guitartricks.com/chords/Eb-chord/_9","<h3 class=""font-dinish text-24"">Eb9 Variation 3</h3><div class=""frets""><div class=""fret"">10</div><div class=""fret"">11</div><div class=""fret"">12</div><div class=""fret"">13</div><div class=""fret"">14</div></div><div class=""chords""><div class=""chords-header""><div class=""chord-cell"">x</div><div class=""chord-cell"">x</div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div></div><div class=""chords-grid""><div class=""chord-fret-2 chord-string-3 chord-click"">2</div><div class=""chord-fret-1 chord-string-4 chord-click"">1</div><div class=""chord-fret-2 chord-string-5 chord-click"">3</div><div class=""chord-fret-2 chord-string-6 chord-click"">4</div></div></div>"
